D01_ZR	D01_ZR_R3_DNA	Paired end metagenomic sequencing of D01_ZR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D01-ZR-R3_1.fq.gz	D01-ZR-R3_2.fq.gz	D01-ZR-R3_orphans.fq.gz
D07_OR	D07_OR_R3_DNA	Paired end metagenomic sequencing of D07_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D07-OR-R3_1.fq.gz	D07-OR-R3_2.fq.gz	D07-OR-R3_orphans.fq.gz
D04_ZF	D04_ZF_R3_DNA	Paired end metagenomic sequencing of D04_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D04-ZF-R3_1.fq.gz	D04-ZF-R3_2.fq.gz	D04-ZF-R3_orphans.fq.gz
D08_ZF	D08_ZF_R3_DNA	Paired end metagenomic sequencing of D08_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D08-ZF-R3_1.fq.gz	D08-ZF-R3_2.fq.gz	D08-ZF-R3_orphans.fq.gz
D10_NF	D10_NF_R3_DNA	Paired end metagenomic sequencing of D10_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D10-NF-R3_1.fq.gz	D10-NF-R3_2.fq.gz	D10-NF-R3_orphans.fq.gz
D07_OF	D07_OF_R3_DNA	Paired end metagenomic sequencing of D07_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D07-OF-R3_1.fq.gz	D07-OF-R3_2.fq.gz	D07-OF-R3_orphans.fq.gz
D06_NF	D06_NF_R3_DNA	Paired end metagenomic sequencing of D06_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D06-NF-R3_1.fq.gz	D06-NF-R3_2.fq.gz	D06-NF-R3_orphans.fq.gz
D04_OH	D04_OH_R3_DNA	Paired end metagenomic sequencing of D04_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D04-OH-R3_1.fq.gz	D04-OH-R3_2.fq.gz	D04-OH-R3_orphans.fq.gz
D05_ZH	D05_ZH_R3_DNA	Paired end metagenomic sequencing of D05_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D05-ZH-R3_1.fq.gz	D05-ZH-R3_2.fq.gz	D05-ZH-R3_orphans.fq.gz
D02_NF	D02_NF_R3_DNA	Paired end metagenomic sequencing of D02_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D02-NF-R3_1.fq.gz	D02-NF-R3_2.fq.gz	D02-NF-R3_orphans.fq.gz
D09_ZH	D09_ZH_R3_DNA	Paired end metagenomic sequencing of D09_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D09-ZH-R3_1.fq.gz	D09-ZH-R3_2.fq.gz	D09-ZH-R3_orphans.fq.gz
D02_ZH	D02_ZH_R3_DNA	Paired end metagenomic sequencing of D02_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D02-ZH-R3_1.fq.gz	D02-ZH-R3_2.fq.gz	D02-ZH-R3_orphans.fq.gz
D08_OF	D08_OF_R3_DNA	Paired end metagenomic sequencing of D08_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D08-OF-R3_1.fq.gz	D08-OF-R3_2.fq.gz	D08-OF-R3_orphans.fq.gz
D01_OH	D01_OH_R3_DNA	Paired end metagenomic sequencing of D01_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D01-OH-R3_1.fq.gz	D01-OH-R3_2.fq.gz	D01-OH-R3_orphans.fq.gz
D10_ZR	D10_ZR_R3_DNA	Paired end metagenomic sequencing of D10_ZR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D10-ZR-R3_1.fq.gz	D10-ZR-R3_2.fq.gz	D10-ZR-R3_orphans.fq.gz
D06_ZR	D06_ZR_R3_DNA	Paired end metagenomic sequencing of D06_ZR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D06-ZR-R3_1.fq.gz	D06-ZR-R3_2.fq.gz	D06-ZR-R3_orphans.fq.gz
D02_ZR	D02_ZR_R3_DNA	Paired end metagenomic sequencing of D02_ZR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D02-ZR-R3_1.fq.gz	D02-ZR-R3_2.fq.gz	D02-ZR-R3_orphans.fq.gz
D04_OF	D04_OF_R3_DNA	Paired end metagenomic sequencing of D04_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D04-OF-R3_1.fq.gz	D04-OF-R3_2.fq.gz	D04-OF-R3_orphans.fq.gz
D04_OR	D04_OR_R3_DNA	Paired end metagenomic sequencing of D04_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D04-OR-R3_1.fq.gz	D04-OR-R3_2.fq.gz	D04-OR-R3_orphans.fq.gz
D05_ZF	D05_ZF_R3_DNA	Paired end metagenomic sequencing of D05_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D05-ZF-R3_1.fq.gz	D05-ZF-R3_2.fq.gz	D05-ZF-R3_orphans.fq.gz
D06_ZH	D06_ZH_R3_DNA	Paired end metagenomic sequencing of D06_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D06-ZH-R3_1.fq.gz	D06-ZH-R3_2.fq.gz	D06-ZH-R3_orphans.fq.gz
D07_NF	D07_NF_R3_DNA	Paired end metagenomic sequencing of D07_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D07-NF-R3_1.fq.gz	D07-NF-R3_2.fq.gz	D07-NF-R3_orphans.fq.gz
D03_NF	D03_NF_R3_DNA	Paired end metagenomic sequencing of D03_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D03-NF-R3_1.fq.gz	D03-NF-R3_2.fq.gz	D03-NF-R3_orphans.fq.gz
D08_OR	D08_OR_R3_DNA	Paired end metagenomic sequencing of D08_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D08-OR-R3_1.fq.gz	D08-OR-R3_2.fq.gz	D08-OR-R3_orphans.fq.gz
D10_ZH	D10_ZH_R3_DNA	Paired end metagenomic sequencing of D10_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D10-ZH-R3_1.fq.gz	D10-ZH-R3_2.fq.gz	D10-ZH-R3_orphans.fq.gz
D05_OH	D05_OH_R3_DNA	Paired end metagenomic sequencing of D05_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D05-OH-R3_1.fq.gz	D05-OH-R3_2.fq.gz	D05-OH-R3_orphans.fq.gz
D01_ZF	D01_ZF_R3_DNA	Paired end metagenomic sequencing of D01_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D01-ZF-R3_1.fq.gz	D01-ZF-R3_2.fq.gz	D01-ZF-R3_orphans.fq.gz
D09_ZF	D09_ZF_R3_DNA	Paired end metagenomic sequencing of D09_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D09-ZF-R3_1.fq.gz	D09-ZF-R3_2.fq.gz	D09-ZF-R3_orphans.fq.gz
D09_OH	D09_OH_R3_DNA	Paired end metagenomic sequencing of D09_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D09-OH-R3_1.fq.gz	D09-OH-R3_2.fq.gz	D09-OH-R3_orphans.fq.gz
D10_ZF	D10_ZF_R3_DNA	Paired end metagenomic sequencing of D10_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D10-ZF-R3_1.fq.gz	D10-ZF-R3_2.fq.gz	D10-ZF-R3_orphans.fq.gz
D02_ZF	D02_ZF_R3_DNA	Paired end metagenomic sequencing of D02_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D02-ZF-R3_1.fq.gz	D02-ZF-R3_2.fq.gz	D02-ZF-R3_orphans.fq.gz
D08_NF	D08_NF_R3_DNA	Paired end metagenomic sequencing of D08_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D08-NF-R3_1.fq.gz	D08-NF-R3_2.fq.gz	D08-NF-R3_orphans.fq.gz
D06_ZF	D06_ZF_R3_DNA	Paired end metagenomic sequencing of D06_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D06-ZF-R3_1.fq.gz	D06-ZF-R3_2.fq.gz	D06-ZF-R3_orphans.fq.gz
D07_ZH	D07_ZH_R3_DNA	Paired end metagenomic sequencing of D07_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D07-ZH-R3_1.fq.gz	D07-ZH-R3_2.fq.gz	D07-ZH-R3_orphans.fq.gz
D05_OF	D05_OF_R3_DNA	Paired end metagenomic sequencing of D05_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D05-OF-R3_1.fq.gz	D05-OF-R3_2.fq.gz	D05-OF-R3_orphans.fq.gz
D04_NF	D04_NF_R3_DNA	Paired end metagenomic sequencing of D04_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D04-NF-R3_1.fq.gz	D04-NF-R3_2.fq.gz	D04-NF-R3_orphans.fq.gz
D10_OH	D10_OH_R3_DNA	Paired end metagenomic sequencing of D10_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D10-OH-R3_1.fq.gz	D10-OH-R3_2.fq.gz	D10-OH-R3_orphans.fq.gz
D03_ZR	D03_ZR_R3_DNA	Paired end metagenomic sequencing of D03_ZR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D03-ZR-R3_1.fq.gz	D03-ZR-R3_2.fq.gz	D03-ZR-R3_orphans.fq.gz
D02_OH	D02_OH_R3_DNA	Paired end metagenomic sequencing of D02_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D02-OH-R3_1.fq.gz	D02-OH-R3_2.fq.gz	D02-OH-R3_orphans.fq.gz
D09_OR	D09_OR_R3_DNA	Paired end metagenomic sequencing of D09_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D09-OR-R3_1.fq.gz	D09-OR-R3_2.fq.gz	D09-OR-R3_orphans.fq.gz
D03_ZH	D03_ZH_R3_DNA	Paired end metagenomic sequencing of D03_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D03-ZH-R3_1.fq.gz	D03-ZH-R3_2.fq.gz	D03-ZH-R3_orphans.fq.gz
D05_OR	D05_OR_R3_DNA	Paired end metagenomic sequencing of D05_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D05-OR-R3_1.fq.gz	D05-OR-R3_2.fq.gz	D05-OR-R3_orphans.fq.gz
D09_OF	D09_OF_R3_DNA	Paired end metagenomic sequencing of D09_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D09-OF-R3_1.fq.gz	D09-OF-R3_2.fq.gz	D09-OF-R3_orphans.fq.gz
D06_OH	D06_OH_R3_DNA	Paired end metagenomic sequencing of D06_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D06-OH-R3_1.fq.gz	D06-OH-R3_2.fq.gz	D06-OH-R3_orphans.fq.gz
D07_ZR	D07_ZR_R3_DNA	Paired end metagenomic sequencing of D07_ZR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D07-ZR-R3_1.fq.gz	D07-ZR-R3_2.fq.gz	D07-ZR-R3_orphans.fq.gz
D01_OR	D01_OR_R3_DNA	Paired end metagenomic sequencing of D01_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D01-OR-R3_1.fq.gz	D01-OR-R3_2.fq.gz	D01-OR-R3_orphans.fq.gz
D01_OF	D01_OF_R3_DNA	Paired end metagenomic sequencing of D01_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D01-OF-R3_1.fq.gz	D01-OF-R3_2.fq.gz	D01-OF-R3_orphans.fq.gz
D10_OR	D10_OR_R3_DNA	Paired end metagenomic sequencing of D10_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D10-OR-R3_1.fq.gz	D10-OR-R3_2.fq.gz	D10-OR-R3_orphans.fq.gz
D08_ZR	D08_ZR_R3_DNA	Paired end metagenomic sequencing of D08_ZR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D08-ZR-R3_1.fq.gz	D08-ZR-R3_2.fq.gz	D08-ZR-R3_orphans.fq.gz
D06_OF	D06_OF_R3_DNA	Paired end metagenomic sequencing of D06_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D06-OF-R3_1.fq.gz	D06-OF-R3_2.fq.gz	D06-OF-R3_orphans.fq.gz
D02_OR	D02_OR_R3_DNA	Paired end metagenomic sequencing of D02_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D02-OR-R3_1.fq.gz	D02-OR-R3_2.fq.gz	D02-OR-R3_orphans.fq.gz
D10_OF	D10_OF_R3_DNA	Paired end metagenomic sequencing of D10_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D10-OF-R3_1.fq.gz	D10-OF-R3_2.fq.gz	D10-OF-R3_orphans.fq.gz
D08_ZH	D08_ZH_R3_DNA	Paired end metagenomic sequencing of D08_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D08-ZH-R3_1.fq.gz	D08-ZH-R3_2.fq.gz	D08-ZH-R3_orphans.fq.gz
D02_OF	D02_OF_R3_DNA	Paired end metagenomic sequencing of D02_OF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D02-OF-R3_1.fq.gz	D02-OF-R3_2.fq.gz	D02-OF-R3_orphans.fq.gz
D04_ZR	D04_ZR_R3_DNA	Paired end metagenomic sequencing of D04_ZR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D04-ZR-R3_1.fq.gz	D04-ZR-R3_2.fq.gz	D04-ZR-R3_orphans.fq.gz
D05_NF	D05_NF_R3_DNA	Paired end metagenomic sequencing of D05_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D05-NF-R3_1.fq.gz	D05-NF-R3_2.fq.gz	D05-NF-R3_orphans.fq.gz
D03_OH	D03_OH_R3_DNA	Paired end metagenomic sequencing of D03_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D03-OH-R3_1.fq.gz	D03-OH-R3_2.fq.gz	D03-OH-R3_orphans.fq.gz
D01_NF	D01_NF_R3_DNA	Paired end metagenomic sequencing of D01_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D01-NF-R3_1.fq.gz	D01-NF-R3_2.fq.gz	D01-NF-R3_orphans.fq.gz
D07_OH	D07_OH_R3_DNA	Paired end metagenomic sequencing of D07_OH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D07-OH-R3_1.fq.gz	D07-OH-R3_2.fq.gz	D07-OH-R3_orphans.fq.gz
D06_OR	D06_OR_R3_DNA	Paired end metagenomic sequencing of D06_OR_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D06-OR-R3_1.fq.gz	D06-OR-R3_2.fq.gz	D06-OR-R3_orphans.fq.gz
D07_ZF	D07_ZF_R3_DNA	Paired end metagenomic sequencing of D07_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D07-ZF-R3_1.fq.gz	D07-ZF-R3_2.fq.gz	D07-ZF-R3_orphans.fq.gz
D09_NF	D09_NF_R3_DNA	Paired end metagenomic sequencing of D09_NF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D09-NF-R3_1.fq.gz	D09-NF-R3_2.fq.gz	D09-NF-R3_orphans.fq.gz
D03_ZF	D03_ZF_R3_DNA	Paired end metagenomic sequencing of D03_ZF_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D03-ZF-R3_1.fq.gz	D03-ZF-R3_2.fq.gz	D03-ZF-R3_orphans.fq.gz
D04_ZH	D04_ZH_R3_DNA	Paired end metagenomic sequencing of D04_ZH_R3	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metagenomic sequencing on a NovaSeq 6000 following library preparation with Illumina DNA Prep	fastq	D04-ZH-R3_1.fq.gz	D04-ZH-R3_2.fq.gz	D04-ZH-R3_orphans.fq.gz
D06_NF	D06_NF_R1_RNA	Paired end metatranscriptomic sequencing of D06_NF_R1	RNA-Seq	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metatranscriptomic sequencing on a NovaSeq 6000 following library preparation with Illumina Stranded Total RNA Prep, Ligation with Ribo-Zero Plus Microbiome	fastq	RNA_D06-NF-R1_1.fq.gz	RNA_D06-NF-R1_2.fq.gz	
D01_OF	D01_OF_R1_RNA	Paired end metatranscriptomic sequencing of D01_OF_R1	RNA-Seq	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metatranscriptomic sequencing on a NovaSeq 6000 following library preparation with Illumina Stranded Total RNA Prep, Ligation with Ribo-Zero Plus Microbiome	fastq	RNA_D01-OF-R1_1.fq.gz	RNA_D01-OF-R1_2.fq.gz	
D10_NF	D10_NF_R1_RNA	Paired end metatranscriptomic sequencing of D10_NF_R1	RNA-Seq	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metatranscriptomic sequencing on a NovaSeq 6000 following library preparation with Illumina Stranded Total RNA Prep, Ligation with Ribo-Zero Plus Microbiome	fastq	RNA_D10-NF-R1_1.fq.gz	RNA_D10-NF-R1_2.fq.gz	
D09_ZH	D09_ZH_R1_RNA	Paired end metatranscriptomic sequencing of D09_ZH_R1	RNA-Seq	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metatranscriptomic sequencing on a NovaSeq 6000 following library preparation with Illumina Stranded Total RNA Prep, Ligation with Ribo-Zero Plus Microbiome	fastq	RNA_D09-ZH-R1_1.fq.gz	RNA_D09-ZH-R1_2.fq.gz	
D10_ZF	D10_ZF_R1_RNA	Paired end metatranscriptomic sequencing of D10_ZF_R1	RNA-Seq	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metatranscriptomic sequencing on a NovaSeq 6000 following library preparation with Illumina Stranded Total RNA Prep, Ligation with Ribo-Zero Plus Microbiome	fastq	RNA_D10-ZF-R1_1.fq.gz	RNA_D10-ZF-R1_2.fq.gz	
D01_ZH	D01_ZH_R1_RNA	Paired end metatranscriptomic sequencing of D01_ZH_R1	RNA-Seq	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metatranscriptomic sequencing on a NovaSeq 6000 following library preparation with Illumina Stranded Total RNA Prep, Ligation with Ribo-Zero Plus Microbiome	fastq	RNA_D01-ZH-R1_1.fq.gz	RNA_D01-ZH-R1_2.fq.gz	
D05_OF	D05_OF_R1_RNA	Paired end metatranscriptomic sequencing of D05_OF_R1	RNA-Seq	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq 6000	2 x 150 bp metatranscriptomic sequencing on a NovaSeq 6000 following library preparation with Illumina Stranded Total RNA Prep, Ligation with Ribo-Zero Plus Microbiome	fastq	RNA_D05-OF-R1_1.fq.gz	RNA_D05-OF-R1_2.fq.gz	
