sample	tax.level	method	value
D06-ZF-R1-A_S21_L001	class	shannon	0.894
D04-ZH-R3-B_S58_L003	class	shannon	1.104
D06-ZH-R2-B_S43_L002	class	shannon	0.541
PCO-B2-R1-A_S18_L001	class	shannon	0.845
D07-OR-R3-B_S49_L003	class	shannon	1.536
PCO-B1-R2-A_S31_L001	class	shannon	0.814
D01-OF-R3-A_S18_L004	class	shannon	1.028
D01-ZR-R2-B_S47_L001	class	shannon	0.746
D02-NF-R3-B_S57_L003	class	shannon	0.778
D07-NF-R2-B_S33_L002	class	shannon	1.175
D04-OF-R3-A_S29_L004	class	shannon	1.009
D03-NF-R2-A_S32_L001	class	shannon	1.235
D08-ZH-R2-A_S1_L002	class	shannon	1.077
D10-ZH-R2-A_S6_L002	class	shannon	0.358
D10-ZF-R2-A_S11_L001	class	shannon	1.078
D08-OR-R2-B_S40_L001	class	shannon	1.583
D02-ZF-R2-B_S44_L002	class	shannon	0.775
D01-ZR-R1-A_S8_L001	class	shannon	0.909
D04-OR-R2-B_S55_L001	class	shannon	1.487
D09-OR-R2-B_S54_L001	class	shannon	2.267
D08-ZR-R2-B_S56_L002	class	shannon	0.841
D04-ZF-R2-B_S57_L002	class	shannon	1.602
D08-ZH-R1-B_S33_L001	class	shannon	0.828
D02-ZR-R1-A_S96_L002	class	shannon	0.84
D09-ZH-R3-B_S37_L004	class	shannon	1.362
D04-ZR-R2-B_S62_L002	class	shannon	1.535
D05-ZR-R1-A_S29_L001	class	shannon	1.384
PCO-B3-R1-A_S65_L002	class	shannon	0.78
D10-ZR-R1-A_S9_L001	class	shannon	0.954
D06-ZF-R2-A_S24_L002	class	shannon	0.849
D05-OF-R3-A_S22_L004	class	shannon	1.618
D08-ZF-R1-B_S36_L001	class	shannon	0.9
D02-OR-R2-A_S30_L001	class	shannon	1.817
D10-ZF-R3-B_S39_L004	class	shannon	1.041
D06-OR-R2-B_S36_L001	class	shannon	1.42
D04-OF-R1-B_S123_L002	class	shannon	1.221
D09-OF-R2-B_S45_L001	class	shannon	1.295
D03-ZH-R2-B_S38_L002	class	shannon	0.628
D02-OF-R3-A_S16_L004	class	shannon	0.892
D10-ZH-R3-A_S17_L004	class	shannon	0.212
D08-OR-R2-A_S8_L001	class	shannon	1.378
D01-ZR-R3-A_S21_L003	class	shannon	0.658
D05-ZR-R3-A_S6_L004	class	shannon	1.405
D09-ZR-R3-A_S19_L004	class	shannon	1.217
D04-OR-R3-A_S18_L003	class	shannon	1.277
D04-ZH-R3-A_S26_L003	class	shannon	1.075
D07-OF-R3-A_S29_L003	class	shannon	1.412
NCO-B4-R1-A_S81_L002	class	shannon	1.722
D05-ZF-R2-B_S58_L002	class	shannon	1.446
D03-ZF-R2-B_S53_L001	class	shannon	1.192
D07-ZF-R2-B_S61_L001	class	shannon	1.157
D03-NF-R2-B_S64_L001	class	shannon	1.217
D06-NF-R2-B_S50_L001	class	shannon	0.809
D03-ZF-R3-B_S56_L003	class	shannon	1.082
D10-NF-R2-B_S49_L002	class	shannon	1.141
D08-OF-R1-B_S107_L002	class	shannon	0.893
D09-OR-R1-A_S32_L001	class	shannon	1.504
D02-ZF-R2-A_S13_L002	class	shannon	0.785
D04-ZH-R2-A_S9_L001	class	shannon	1.212
D02-NF-R2-A_S26_L001	class	shannon	0.748
D03-OF-R3-A_S2_L003	class	shannon	1.534
D01-ZF-R3-B_S39_L003	class	shannon	0.67
D06-OR-R1-B_S111_L002	class	shannon	0.953
D01-NF-R1-A_S89_L002	class	shannon	1.085
D05-OF-R1-A_S71_L002	class	shannon	1.519
D03-OR-R3-A_S27_L003	class	shannon	1.584
D06-OR-R2-A_S4_L001	class	shannon	0.968
D01-ZH-R1-A_S95_L002	class	shannon	0.802
D04-ZF-R2-A_S26_L002	class	shannon	1.549
D03-OR-R3-B_S59_L003	class	shannon	1.632
D10-ZF-R3-A_S10_L004	class	shannon	1.029
D01-NF-R1-B_S121_L002	class	shannon	1.12
D02-ZH-R3-A_S23_L004	class	shannon	0.654
D05-OF-R2-A_S25_L001	class	shannon	1.589
D09-OF-R3-A_S7_L004	class	shannon	1.199
D05-ZH-R1-A_S78_L002	class	shannon	0.895
D09-OF-R2-A_S13_L001	class	shannon	1.273
D03-NF-R1-A_S20_L001	class	shannon	1.147
D02-NF-R1-B_S126_L002	class	shannon	0.737
D07-ZR-R1-A_S10_L001	class	shannon	1.006
NCO-B2-R2-A_S10_L002	class	shannon	2.358
D01-OR-R2-B_S42_L002	class	shannon	1.567
D02-OR-R1-B_S105_L002	class	shannon	1.038
D07-ZF-R3-B_S56_L004	class	shannon	1.181
D05-ZH-R2-A_S16_L002	class	shannon	1.336
D06-NF-R1-B_S37_L001	class	shannon	1.148
D09-ZF-R3-A_S11_L004	class	shannon	1.265
D08-ZF-R3-B_S40_L003	class	shannon	0.663
NCO-B4-R3-B_S55_L003	class	shannon	2.303
D06-ZH-R2-A_S12_L002	class	shannon	0.541
D02-ZF-R1-B_S55_L001	class	shannon	0.857
D08-ZR-R1-A_S80_L002	class	shannon	0.951
D04-ZH-R2-B_S41_L001	class	shannon	1.176
D04-ZR-R1-A_S70_L002	class	shannon	1.631
D02-NF-R2-B_S58_L001	class	shannon	0.74
D07-ZH-R3-B_S49_L004	class	shannon	1.173
D06-ZR-R3-B_S52_L003	class	shannon	0.864
D07-NF-R1-A_S14_L001	class	shannon	1.137
D02-OR-R1-A_S73_L002	class	shannon	1.101
D07-ZH-R2-B_S51_L002	class	shannon	1.311
D09-ZH-R1-A_S30_L001	class	shannon	1.194
D06-ZF-R3-A_S3_L004	class	shannon	0.826
D05-ZH-R2-B_S47_L002	class	shannon	1.296
D05-NF-R3-B_S36_L003	class	shannon	0.868
D07-ZF-R3-A_S27_L004	class	shannon	1.193
NCO-B4-R3-A_S23_L003	class	shannon	2.192
D05-ZH-R3-A_S26_L004	class	shannon	0.99
D08-ZR-R3-B_S63_L003	class	shannon	0.744
D07-NF-R2-A_S2_L002	class	shannon	1.102
NCO-B2-R3-A_S28_L003	class	shannon	2.41
D10-ZR-R2-B_S51_L001	class	shannon	0.882
D01-NF-R3-B_S44_L003	class	shannon	1.046
NCO-B3-R1-B_S114_L002	class	shannon	1.958
D07-ZF-R1-A_S85_L002	class	shannon	1.245
D02-ZR-R2-A_S9_L002	class	shannon	0.868
D10-ZR-R2-A_S19_L001	class	shannon	0.873
PCO-B1-R1-A_S7_L001	class	shannon	0.808
D10-ZH-R2-B_S37_L002	class	shannon	0.331
D06-OR-R3-A_S1_L004	class	shannon	0.912
D09-OR-R2-A_S22_L001	class	shannon	1.938
NCO-B2-R1-A_S67_L002	class	shannon	2.095
D04-OR-R2-A_S23_L001	class	shannon	1.309
D07-OR-R2-B_S45_L002	class	shannon	1.642
D09-NF-R2-B_S46_L002	class	shannon	1.101
D06-ZF-R2-B_S55_L002	class	shannon	0.845
D10-OF-R3-A_S32_L003	class	shannon	0.849
D03-OR-R1-B_S45_L001	class	shannon	1.498
D02-ZR-R2-B_S40_L002	class	shannon	0.875
NCO-B1-R2-A_S3_L001	class	shannon	2.345
D04-ZF-R3-A_S3_L003	class	shannon	1.587
D02-OF-R2-A_S19_L002	class	shannon	0.94
D08-OR-R3-B_S51_L003	class	shannon	1.602
D03-OR-R2-B_S52_L001	class	shannon	1.869
D07-ZR-R3-B_S38_L004	class	shannon	1.097
D07-OF-R2-A_S28_L002	class	shannon	1.343
D01-ZR-R1-B_S40_L001	class	shannon	0.907
D01-OF-R1-B_S47_L001	class	shannon	1.088
D03-ZR-R2-A_S5_L001	class	shannon	1.008
D06-ZF-R1-B_S53_L001	class	shannon	0.885
D08-NF-R1-A_S6_L001	class	shannon	1.088
D07-OF-R1-B_S98_L002	class	shannon	1.284
D05-OF-R1-B_S103_L002	class	shannon	1.515
D03-OR-R1-A_S13_L001	class	shannon	1.628
D03-OF-R1-A_S16_L001	class	shannon	1.591
D09-ZR-R2-A_S5_L002	class	shannon	1.31
D01-ZF-R2-A_S17_L002	class	shannon	0.715
D06-NF-R2-A_S18_L001	class	shannon	0.812
D06-ZR-R3-A_S20_L003	class	shannon	0.86
NCO-B3-R2-A_S12_L001	class	shannon	2.323
D04-ZR-R3-A_S16_L003	class	shannon	1.702
D01-NF-R3-A_S12_L003	class	shannon	1.044
D07-ZH-R2-A_S20_L002	class	shannon	1.293
D10-ZH-R1-B_S51_L001	class	shannon	0.315
D01-NF-R2-B_S42_L001	class	shannon	1.157
D09-OF-R1-B_S106_L002	class	shannon	1.232
D03-ZR-R3-B_S38_L003	class	shannon	1.098
D04-OF-R2-A_S27_L001	class	shannon	1.074
D01-OR-R3-A_S12_L004	class	shannon	1.34
D06-OF-R2-B_S53_L002	class	shannon	0.912
D08-ZF-R2-A_S6_L001	class	shannon	0.883
D10-OF-R1-B_S119_L002	class	shannon	1.752
D05-ZF-R3-A_S24_L004	class	shannon	1.249
D09-NF-R1-B_S60_L001	class	shannon	1.121
NCO-B4-R2-B_S46_L001	class	shannon	2.533
D10-NF-R3-A_S15_L003	class	shannon	1.418
NCO-B3-R1-A_S82_L002	class	shannon	1.933
D03-OF-R2-B_S35_L002	class	shannon	1.563
D04-ZH-R1-B_S59_L001	class	shannon	1.116
D08-OF-R2-A_S1_L001	class	shannon	0.826
D09-OF-R3-B_S36_L004	class	shannon	1.221
D02-ZH-R2-A_S29_L002	class	shannon	0.822
D01-ZR-R3-B_S53_L003	class	shannon	0.658
D07-OR-R3-A_S17_L003	class	shannon	1.482
D08-NF-R3-B_S50_L004	class	shannon	0.971
D09-OR-R3-B_S43_L004	class	shannon	2.346
D01-NF-R2-A_S10_L001	class	shannon	1.101
D02-OF-R1-A_S88_L002	class	shannon	0.869
D02-ZR-R1-B_S128_L002	class	shannon	0.815
D05-ZR-R2-A_S7_L001	class	shannon	1.261
D01-OF-R2-A_S23_L002	class	shannon	1.081
D03-ZR-R1-B_S125_L002	class	shannon	0.892
D05-ZF-R1-A_S3_L001	class	shannon	1.034
D03-ZF-R1-A_S69_L002	class	shannon	1.074
D08-OR-R1-B_S54_L001	class	shannon	1.318
D09-ZH-R3-A_S8_L004	class	shannon	1.256
D09-ZF-R1-A_S83_L002	class	shannon	1.246
D03-OR-R2-A_S20_L001	class	shannon	1.586
D08-ZF-R3-A_S8_L003	class	shannon	0.652
D01-ZH-R2-B_S34_L001	class	shannon	0.749
D04-NF-R1-A_S17_L001	class	shannon	0.814
D09-ZF-R2-A_S24_L001	class	shannon	1.346
D03-ZH-R2-A_S7_L002	class	shannon	0.608
D02-OF-R1-B_S120_L002	class	shannon	0.857
D04-OF-R3-B_S58_L004	class	shannon	1.003
D10-ZH-R3-B_S46_L004	class	shannon	0.22
D06-OF-R2-A_S22_L002	class	shannon	0.913
D10-NF-R1-A_S92_L002	class	shannon	0.845
PCO-B4-R1-B_S57_L001	class	shannon	0.854
D02-OR-R2-B_S62_L001	class	shannon	1.77
D09-NF-R1-A_S28_L001	class	shannon	1.126
D08-ZF-R2-B_S38_L001	class	shannon	0.892
D08-NF-R1-B_S38_L001	class	shannon	0.99
D08-ZH-R2-B_S32_L002	class	shannon	0.728
D09-ZF-R2-B_S56_L001	class	shannon	1.339
D04-ZF-R3-B_S35_L003	class	shannon	1.566
D05-ZF-R1-B_S35_L001	class	shannon	1.126
D09-ZF-R1-B_S115_L002	class	shannon	1.24
PCO-B1-R2-B_S63_L001	class	shannon	0.865
D07-OR-R2-A_S14_L002	class	shannon	1.433
NCO-B4-R1-B_S113_L002	class	shannon	1.809
D04-ZR-R3-B_S48_L003	class	shannon	1.687
D05-NF-R2-B_S34_L002	class	shannon	1.729
D08-NF-R2-B_S49_L001	class	shannon	1.014
D05-NF-R1-A_S77_L002	class	shannon	1.559
D07-OF-R1-A_S66_L002	class	shannon	1.291
PCO-B1-R1-B_S39_L001	class	shannon	0.799
D06-NF-R3-B_S44_L004	class	shannon	0.872
D08-NF-R3-A_S21_L004	class	shannon	0.983
D09-NF-R3-B_S42_L003	class	shannon	0.996
D04-ZR-R1-B_S102_L002	class	shannon	1.59
D03-ZH-R3-A_S9_L003	class	shannon	0.972
D04-ZF-R1-A_S24_L001	class	shannon	1.586
D09-OF-R1-A_S74_L002	class	shannon	1.242
D04-NF-R3-A_S30_L003	class	shannon	0.806
D05-ZR-R3-B_S35_L004	class	shannon	1.399
D10-ZR-R1-B_S41_L001	class	shannon	0.935
D08-ZF-R1-A_S4_L001	class	shannon	0.904
D05-NF-R2-A_S3_L002	class	shannon	1.632
D08-OR-R1-A_S22_L001	class	shannon	1.36
D04-ZR-R2-A_S31_L002	class	shannon	1.54
D06-OF-R3-A_S13_L003	class	shannon	0.888
D10-NF-R2-A_S18_L002	class	shannon	1.259
D04-OF-R2-B_S59_L001	class	shannon	1.051
D08-OF-R3-A_S4_L004	class	shannon	0.953
D04-NF-R2-B_S39_L002	class	shannon	0.776
D07-NF-R1-B_S46_L001	class	shannon	1.158
NCO-B1-R2-B_S35_L001	class	shannon	2.438
NCO-B3-R3-A_S5_L004	class	shannon	2.687
D07-ZH-R1-A_S12_L001	class	shannon	1.236
D05-ZH-R3-B_S55_L004	class	shannon	0.882
D07-OR-R1-A_S26_L001	class	shannon	1.688
D06-NF-R3-A_S15_L004	class	shannon	0.871
D01-ZR-R2-A_S15_L001	class	shannon	0.75
D06-ZH-R3-A_S5_L003	class	shannon	0.675
D08-ZH-R3-B_S33_L003	class	shannon	0.634
D09-NF-R2-A_S15_L002	class	shannon	1.118
D06-OR-R1-A_S79_L002	class	shannon	0.963
D02-ZH-R3-B_S52_L004	class	shannon	1.292
D05-NF-R1-B_S109_L002	class	shannon	1.534
D04-OR-R3-B_S50_L003	class	shannon	1.301
D09-NF-R3-A_S10_L003	class	shannon	0.993
D03-ZF-R3-A_S24_L003	class	shannon	1.145
D06-NF-R1-A_S5_L001	class	shannon	1.155
D02-OF-R2-B_S50_L002	class	shannon	0.933
D03-ZR-R2-B_S37_L001	class	shannon	0.983
D06-OF-R1-A_S84_L002	class	shannon	1.749
D10-OF-R2-A_S16_L001	class	shannon	0.878
D01-OR-R1-A_S11_L001	class	shannon	1.254
D01-ZH-R2-A_S2_L001	class	shannon	0.751
D02-NF-R1-A_S94_L002	class	shannon	0.748
D05-ZH-R1-B_S110_L002	class	shannon	1.114
D08-ZH-R3-A_S1_L003	class	shannon	0.606
D06-ZR-R2-A_S28_L001	class	shannon	0.972
D06-ZF-R3-B_S32_L004	class	shannon	0.817
D09-ZF-R3-B_S40_L004	class	shannon	1.259
D10-NF-R3-B_S47_L003	class	shannon	1.335
D01-ZH-R1-B_S127_L002	class	shannon	0.807
D06-ZR-R1-A_S31_L001	class	shannon	0.888
D07-ZR-R2-A_S30_L002	class	shannon	1.209
D01-OF-R3-B_S47_L004	class	shannon	1.029
D03-ZH-R1-A_S68_L002	class	shannon	0.663
D08-NF-R2-A_S17_L001	class	shannon	0.562
D02-ZR-R3-A_S25_L004	class	shannon	0.885
D07-OR-R1-B_S58_L001	class	shannon	1.738
NCO-B4-R2-A_S14_L001	class	shannon	2.413
D08-OF-R3-B_S33_L004	class	shannon	0.947
D04-ZH-R1-A_S27_L001	class	shannon	1.115
D07-ZR-R1-B_S42_L001	class	shannon	0.976
NCO-B2-R1-B_S99_L002	class	shannon	2.038
D07-ZF-R2-A_S29_L001	class	shannon	1.156
D08-ZH-R1-A_S1_L001	class	shannon	0.669
D07-OF-R2-B_S59_L002	class	shannon	1.326
D02-ZH-R2-B_S60_L002	class	shannon	0.756
D01-OR-R3-B_S41_L004	class	shannon	1.393
NCO-B3-R2-B_S44_L001	class	shannon	2.53
D06-OF-R1-B_S116_L002	class	shannon	1.642
D01-ZF-R2-B_S48_L002	class	shannon	0.711
D01-OR-R1-B_S43_L001	class	shannon	1.253
D05-OF-R2-B_S57_L001	class	shannon	1.591
NCO-B1-R3-A_S2_L004	class	shannon	2.52
D05-OF-R3-B_S51_L004	class	shannon	1.608
D07-ZF-R1-B_S117_L002	class	shannon	1.243
D03-NF-R1-B_S52_L001	class	shannon	1.146
D07-ZR-R2-B_S61_L002	class	shannon	1.204
D08-ZR-R3-A_S31_L003	class	shannon	0.737
D01-OF-R2-B_S54_L002	class	shannon	1.071
D03-ZF-R1-B_S101_L002	class	shannon	1.071
D04-ZF-R1-B_S56_L001	class	shannon	1.605
D06-OF-R3-B_S45_L003	class	shannon	0.896
NCO-B1-R1-A_S90_L002	class	shannon	1.972
D01-ZF-R3-A_S7_L003	class	shannon	0.667
D10-ZF-R1-A_S86_L002	class	shannon	1.057
D06-ZH-R1-B_S104_L002	class	shannon	0.449
D05-ZF-R2-A_S27_L002	class	simpson	0.664
D07-NF-R3-B_S42_L004	class	simpson	0.573
PCO-B2-R1-B_S50_L001	class	simpson	0.527
D09-ZR-R3-B_S48_L004	class	simpson	0.636
D06-ZH-R3-B_S37_L003	class	simpson	0.268
D05-ZR-R1-B_S61_L001	class	simpson	0.651
D02-OF-R3-B_S45_L004	class	simpson	0.517
D07-NF-R3-A_S13_L004	class	simpson	0.571
NCO-B1-R1-B_S122_L002	class	simpson	0.649
D06-OR-R3-B_S30_L004	class	simpson	0.503
D05-ZR-R2-B_S39_L001	class	simpson	0.628
D10-ZF-R2-B_S43_L001	class	simpson	0.597
D06-ZR-R1-B_S63_L001	class	simpson	0.502
D09-ZR-R2-B_S36_L002	class	simpson	0.668
D01-ZH-R3-A_S22_L003	class	simpson	0.502
D10-ZH-R1-A_S19_L001	class	simpson	0.124
D08-OF-R2-B_S33_L001	class	simpson	0.482
D04-NF-R3-B_S62_L003	class	simpson	0.352
D07-ZH-R3-A_S20_L004	class	simpson	0.615
D07-ZH-R1-B_S44_L001	class	simpson	0.66
D10-OF-R3-B_S64_L003	class	simpson	0.43
D03-ZH-R1-B_S100_L002	class	simpson	0.288
D02-ZF-R3-A_S11_L003	class	simpson	0.523
D02-ZH-R1-B_S108_L002	class	simpson	0.315
D03-ZR-R3-A_S6_L003	class	simpson	0.583
D02-ZR-R3-B_S54_L004	class	simpson	0.483
D01-ZF-R1-B_S34_L001	class	simpson	0.506
D09-ZH-R2-A_S21_L002	class	simpson	0.581
D06-ZH-R1-A_S72_L002	class	simpson	0.211
D09-ZH-R1-B_S62_L001	class	simpson	0.511
D06-ZR-R2-B_S60_L001	class	simpson	0.555
D03-OF-R1-B_S48_L001	class	simpson	0.726
D01-OR-R2-A_S11_L002	class	simpson	0.676
D10-OF-R2-B_S48_L001	class	simpson	0.469
D02-ZH-R1-A_S76_L002	class	simpson	0.324
D01-OF-R1-A_S15_L001	class	simpson	0.572
D03-NF-R3-B_S46_L003	class	simpson	0.562
D08-OR-R3-A_S19_L003	class	simpson	0.619
NCO-B2-R2-B_S41_L002	class	simpson	0.757
D03-OF-R3-B_S34_L003	class	simpson	0.706
NCO-B1-R3-B_S31_L004	class	simpson	0.882
D07-ZR-R3-A_S9_L004	class	simpson	0.61
D03-OF-R2-A_S4_L002	class	simpson	0.729
D02-ZF-R3-B_S43_L003	class	simpson	0.55
D09-ZH-R2-B_S52_L002	class	simpson	0.584
D04-OF-R1-A_S91_L002	class	simpson	0.523
D03-NF-R3-A_S14_L003	class	simpson	0.544
D10-ZF-R1-B_S118_L002	class	simpson	0.613
D10-OF-R1-A_S87_L002	class	simpson	0.781
D05-NF-R3-A_S4_L003	class	simpson	0.686
D03-ZR-R1-A_S93_L002	class	simpson	0.447
D08-ZR-R2-A_S25_L002	class	simpson	0.448
D09-OR-R3-A_S14_L004	class	simpson	0.66
D10-ZR-R3-A_S28_L004	class	simpson	0.607
D01-ZH-R3-B_S54_L003	class	simpson	0.505
NCO-B3-R3-B_S34_L004	class	simpson	0.892
D03-ZH-R3-B_S41_L003	class	simpson	0.254
D02-ZF-R1-A_S23_L001	class	simpson	0.517
D02-NF-R3-A_S25_L003	class	simpson	0.39
D04-NF-R1-B_S49_L001	class	simpson	0.342
D04-NF-R2-A_S8_L002	class	simpson	0.337
D09-OR-R1-B_S64_L001	class	simpson	0.68
D03-ZF-R2-A_S21_L001	class	simpson	0.589
PCO-B3-R1-B_S97_L002	class	simpson	0.527
PCO-B4-R1-A_S25_L001	class	simpson	0.523
D05-ZF-R3-B_S53_L004	class	simpson	0.606
D07-OF-R3-B_S61_L003	class	simpson	0.69
D08-OF-R1-A_S75_L002	class	simpson	0.516
D08-ZR-R1-B_S112_L002	class	simpson	0.552
D06-ZF-R1-A_S21_L001	class	simpson	0.504
D04-ZH-R3-B_S58_L003	class	simpson	0.533
D06-ZH-R2-B_S43_L002	class	simpson	0.246
PCO-B2-R1-A_S18_L001	class	simpson	0.53
D07-OR-R3-B_S49_L003	class	simpson	0.672
PCO-B1-R2-A_S31_L001	class	simpson	0.513
D01-OF-R3-A_S18_L004	class	simpson	0.562
D01-ZR-R2-B_S47_L001	class	simpson	0.35
D02-NF-R3-B_S57_L003	class	simpson	0.387
D07-NF-R2-B_S33_L002	class	simpson	0.588
D04-OF-R3-A_S29_L004	class	simpson	0.464
D03-NF-R2-A_S32_L001	class	simpson	0.573
D08-ZH-R2-A_S1_L002	class	simpson	0.412
D10-ZH-R2-A_S6_L002	class	simpson	0.13
D10-ZF-R2-A_S11_L001	class	simpson	0.596
D08-OR-R2-B_S40_L001	class	simpson	0.677
D02-ZF-R2-B_S44_L002	class	simpson	0.407
D01-ZR-R1-A_S8_L001	class	simpson	0.534
D04-OR-R2-B_S55_L001	class	simpson	0.594
D09-OR-R2-B_S54_L001	class	simpson	0.838
D08-ZR-R2-B_S56_L002	class	simpson	0.442
D04-ZF-R2-B_S57_L002	class	simpson	0.644
D08-ZH-R1-B_S33_L001	class	simpson	0.349
D02-ZR-R1-A_S96_L002	class	simpson	0.506
D09-ZH-R3-B_S37_L004	class	simpson	0.621
D04-ZR-R2-B_S62_L002	class	simpson	0.644
D05-ZR-R1-A_S29_L001	class	simpson	0.653
PCO-B3-R1-A_S65_L002	class	simpson	0.511
D10-ZR-R1-A_S9_L001	class	simpson	0.515
D06-ZF-R2-A_S24_L002	class	simpson	0.45
D05-OF-R3-A_S22_L004	class	simpson	0.714
D08-ZF-R1-B_S36_L001	class	simpson	0.534
D02-OR-R2-A_S30_L001	class	simpson	0.728
D10-ZF-R3-B_S39_L004	class	simpson	0.583
D06-OR-R2-B_S36_L001	class	simpson	0.622
D04-OF-R1-B_S123_L002	class	simpson	0.525
D09-OF-R2-B_S45_L001	class	simpson	0.666
D03-ZH-R2-B_S38_L002	class	simpson	0.292
D02-OF-R3-A_S16_L004	class	simpson	0.517
D10-ZH-R3-A_S17_L004	class	simpson	0.08
D08-OR-R2-A_S8_L001	class	simpson	0.632
D01-ZR-R3-A_S21_L003	class	simpson	0.369
D05-ZR-R3-A_S6_L004	class	simpson	0.664
D09-ZR-R3-A_S19_L004	class	simpson	0.635
D04-OR-R3-A_S18_L003	class	simpson	0.513
D04-ZH-R3-A_S26_L003	class	simpson	0.516
D07-OF-R3-A_S29_L003	class	simpson	0.702
NCO-B4-R1-A_S81_L002	class	simpson	0.722
D05-ZF-R2-B_S58_L002	class	simpson	0.661
D03-ZF-R2-B_S53_L001	class	simpson	0.611
D07-ZF-R2-B_S61_L001	class	simpson	0.632
D03-NF-R2-B_S64_L001	class	simpson	0.575
D06-NF-R2-B_S50_L001	class	simpson	0.364
D03-ZF-R3-B_S56_L003	class	simpson	0.531
D10-NF-R2-B_S49_L002	class	simpson	0.577
D08-OF-R1-B_S107_L002	class	simpson	0.516
D09-OR-R1-A_S32_L001	class	simpson	0.652
D02-ZF-R2-A_S13_L002	class	simpson	0.411
D04-ZH-R2-A_S9_L001	class	simpson	0.565
D02-NF-R2-A_S26_L001	class	simpson	0.348
D03-OF-R3-A_S2_L003	class	simpson	0.714
D01-ZF-R3-B_S39_L003	class	simpson	0.393
D06-OR-R1-B_S111_L002	class	simpson	0.514
D01-NF-R1-A_S89_L002	class	simpson	0.565
D05-OF-R1-A_S71_L002	class	simpson	0.686
D03-OR-R3-A_S27_L003	class	simpson	0.709
D06-OR-R2-A_S4_L001	class	simpson	0.498
D01-ZH-R1-A_S95_L002	class	simpson	0.476
D04-ZF-R2-A_S26_L002	class	simpson	0.629
D03-OR-R3-B_S59_L003	class	simpson	0.721
D10-ZF-R3-A_S10_L004	class	simpson	0.579
D01-NF-R1-B_S121_L002	class	simpson	0.573
D02-ZH-R3-A_S23_L004	class	simpson	0.364
D05-OF-R2-A_S25_L001	class	simpson	0.707
D09-OF-R3-A_S7_L004	class	simpson	0.618
D05-ZH-R1-A_S78_L002	class	simpson	0.397
D09-OF-R2-A_S13_L001	class	simpson	0.649
D03-NF-R1-A_S20_L001	class	simpson	0.515
D02-NF-R1-B_S126_L002	class	simpson	0.396
D07-ZR-R1-A_S10_L001	class	simpson	0.532
NCO-B2-R2-A_S10_L002	class	simpson	0.864
D01-OR-R2-B_S42_L002	class	simpson	0.671
D02-OR-R1-B_S105_L002	class	simpson	0.496
D07-ZF-R3-B_S56_L004	class	simpson	0.64
D05-ZH-R2-A_S16_L002	class	simpson	0.574
D06-NF-R1-B_S37_L001	class	simpson	0.594
D09-ZF-R3-A_S11_L004	class	simpson	0.667
D08-ZF-R3-B_S40_L003	class	simpson	0.366
NCO-B4-R3-B_S55_L003	class	simpson	0.838
D06-ZH-R2-A_S12_L002	class	simpson	0.258
D02-ZF-R1-B_S55_L001	class	simpson	0.518
D08-ZR-R1-A_S80_L002	class	simpson	0.545
D04-ZH-R2-B_S41_L001	class	simpson	0.554
D04-ZR-R1-A_S70_L002	class	simpson	0.669
D02-NF-R2-B_S58_L001	class	simpson	0.347
D07-ZH-R3-B_S49_L004	class	simpson	0.613
D06-ZR-R3-B_S52_L003	class	simpson	0.494
D07-NF-R1-A_S14_L001	class	simpson	0.586
D02-OR-R1-A_S73_L002	class	simpson	0.519
D07-ZH-R2-B_S51_L002	class	simpson	0.667
D09-ZH-R1-A_S30_L001	class	simpson	0.549
D06-ZF-R3-A_S3_L004	class	simpson	0.473
D05-ZH-R2-B_S47_L002	class	simpson	0.55
D05-NF-R3-B_S36_L003	class	simpson	0.5
D07-ZF-R3-A_S27_L004	class	simpson	0.645
NCO-B4-R3-A_S23_L003	class	simpson	0.817
D05-ZH-R3-A_S26_L004	class	simpson	0.432
D08-ZR-R3-B_S63_L003	class	simpson	0.399
D07-NF-R2-A_S2_L002	class	simpson	0.576
NCO-B2-R3-A_S28_L003	class	simpson	0.861
D10-ZR-R2-B_S51_L001	class	simpson	0.463
D01-NF-R3-B_S44_L003	class	simpson	0.563
NCO-B3-R1-B_S114_L002	class	simpson	0.779
D07-ZF-R1-A_S85_L002	class	simpson	0.675
D02-ZR-R2-A_S9_L002	class	simpson	0.516
D10-ZR-R2-A_S19_L001	class	simpson	0.465
PCO-B1-R1-A_S7_L001	class	simpson	0.461
D10-ZH-R2-B_S37_L002	class	simpson	0.119
D06-OR-R3-A_S1_L004	class	simpson	0.506
D09-OR-R2-A_S22_L001	class	simpson	0.76
NCO-B2-R1-A_S67_L002	class	simpson	0.804
D04-OR-R2-A_S23_L001	class	simpson	0.509
D07-OR-R2-B_S45_L002	class	simpson	0.677
D09-NF-R2-B_S46_L002	class	simpson	0.526
D06-ZF-R2-B_S55_L002	class	simpson	0.455
D10-OF-R3-A_S32_L003	class	simpson	0.454
D03-OR-R1-B_S45_L001	class	simpson	0.691
D02-ZR-R2-B_S40_L002	class	simpson	0.516
NCO-B1-R2-A_S3_L001	class	simpson	0.857
D04-ZF-R3-A_S3_L003	class	simpson	0.64
D02-OF-R2-A_S19_L002	class	simpson	0.503
D08-OR-R3-B_S51_L003	class	simpson	0.667
D03-OR-R2-B_S52_L001	class	simpson	0.76
D07-ZR-R3-B_S38_L004	class	simpson	0.597
D07-OF-R2-A_S28_L002	class	simpson	0.685
