metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Kit	Fusarium	Zymo	-0.000184036449756229	0.000138540995487941	210	209	0.185586173762434	0.334342101700879
Temperature	Mageeibacillus	Hot	0.000109094218580128	8.23503018496789e-05	210	209	0.186786084290124	0.336070715363698
Temperature	unclassified.Rhodobacteraceae	Room Temp	7.85433174086086e-05	5.94459709075983e-05	210	126	0.187948697308052	0.337542298901565
Temperature	Lactonifactor	Room Temp	-0.000259125859661749	0.000196182577276299	210	209	0.188086874709813	0.337542298901565
Kit	Achromobacter	Zymo	7.0137694996463e-05	5.31735836529973e-05	210	131	0.188689338476419	0.338189352807735
Temperature	unclassified.Coriobacteriia	Room Temp	-0.00315658276180725	0.00240754742285377	210	209	0.1913435364136	0.339352811578279
Kit	Brachybacterium	Zymo	4.00999531572032e-05	3.05520048282478e-05	210	50	0.190873636957882	0.339352811578279
Temperature	Micromonospora	Room Temp	8.17963325962027e-05	6.24119768328013e-05	210	181	0.191523153315638	0.339352811578279
Temperature	Campylobacter	Room Temp	0.000158531010837899	0.000120504953812811	210	209	0.189852116558483	0.339352811578279
Kit	Chaetosphaerella	Zymo	6.34135394596351e-05	4.82814962175442e-05	210	185	0.19057150599074	0.339352811578279
Kit	unclassified.Flavobacteriaceae	Zymo	-5.34475126482458e-05	4.06906917609306e-05	210	100	0.190539837957141	0.339352811578279
Temperature	unclassified.Flavobacteriaceae	Hot	6.35351154911683e-05	4.84316104864307e-05	210	100	0.191096665765242	0.339352811578279
Temperature	unclassified.Flavobacteriaceae	Room Temp	6.34823483163023e-05	4.84316104864307e-05	210	100	0.191463919551108	0.339352811578279
Kit	Synechococcus	Zymo	5.68322682061839e-05	4.32961125811312e-05	210	67	0.190830987328184	0.339352811578279
Temperature	unclassified.Bacteroidetes	Hot	0.000185588587172807	0.00014179308313379	210	209	0.192103449914837	0.339950155672079
Kit	Vibrio	Zymo	-8.00162918056115e-05	6.12518604228229e-05	210	208	0.192957118112469	0.341029141746184
Temperature	unclassified.Cyanobacteria	Room Temp	-5.84678818784452e-05	4.48575174459528e-05	210	91	0.193954944377134	0.342359863938426
Temperature	Candida..1535326.	Hot	-0.000131709557116623	0.000101204925675037	210	75	0.194636525253963	0.343129712868903
Temperature	Rhizobium	Hot	0.000118747409917621	9.15861188610448e-05	210	206	0.196297383378623	0.344320880756982
Kit	Robinsoniella	Zymo	8.01947671900436e-05	6.17676521483499e-05	210	209	0.195691984866485	0.344320880756982
Temperature	Hymenobacter	Room Temp	-4.17852539704217e-05	3.21946850818519e-05	210	66	0.19584170428103	0.344320880756982
Temperature	unclassified.Atopobiaceae	Room Temp	-9.36574468244801e-05	7.22238130831947e-05	210	79	0.196228237593318	0.344320880756982
Temperature	Merdibacter	Room Temp	-0.00020265803244965	0.000156406321239387	210	162	0.196589768472998	0.344401624467733
Kit	unclassified.Burkholderiales..miscellaneous.	Zymo	0.00101310219118033	0.000783360822437486	210	177	0.19742988710038	0.345440528368375
Temperature	Chlamydia	Room Temp	0.0014741880292703	0.00114058279805168	210	136	0.197702595330075	0.345485285339307
Temperature	Tyzzerella	Hot	-0.0020018372770133	0.00155001392558592	210	209	0.19804488161657	0.345651366416936
Temperature	Aspergillus	Room Temp	0.0001790239939261	0.000139027838212587	210	209	0.19936643568539	0.347200573946485
Kit	Uromyces	Zymo	6.01039590635652e-05	4.66825466689301e-05	210	129	0.199429228096586	0.347200573946485
Temperature	Caecibacter	Hot	-5.66539995227951e-05	4.40381252149852e-05	210	55	0.199786713416157	0.347390330044511
Kit	Raffaelea	Zymo	4.34560286317868e-05	3.38176611580543e-05	210	52	0.200297600290308	0.347846018889255
Temperature	Mesorhizobium	Room Temp	-8.35760977175708e-05	6.51191694887631e-05	210	202	0.200848046147673	0.34836919170527
Temperature	Pseudomonas	Room Temp	0.0372881949171355	0.0291285492125129	210	209	0.202006373337951	0.349078998672999
Temperature	Escherichia	Room Temp	0.0112567869909915	0.00878870112081364	210	209	0.201761008765614	0.349078998672999
Temperature	Desulfitobacterium	Hot	5.18852297990289e-05	4.04884600173815e-05	210	196	0.201530731867543	0.349078998672999
Temperature	unclassified.Porphyromonadaceae	Hot	0.000566940213431106	0.00044398616887455	210	209	0.203129249108251	0.350153748771066
Kit	Desulfitobacterium	Zymo	4.34436251132025e-05	3.40171105171822e-05	210	196	0.203066246521953	0.350153748771066
Temperature	Bilophila	Room Temp	-0.0136313311891172	0.010700194717807	210	170	0.204188044501289	0.351545426370446
Temperature	Aeromonas	Hot	7.85579856943194e-05	6.19455124624296e-05	210	173	0.206230780221212	0.353612735780974
Kit	unclassified.Elusimicrobia	Zymo	8.0303425583615e-05	6.33148899798192e-05	210	187	0.206181127061812	0.353612735780974
Temperature	unclassified.Bryobacterales	Hot	7.36163301534327e-05	5.80017974442499e-05	210	176	0.205864414551633	0.353612735780974
Kit	Prevotellamassilia	Zymo	-7.01265958092058e-05	5.53178690310241e-05	210	62	0.206400566807779	0.353612735780974
Kit	Actinoplanes	Zymo	4.67490374978801e-05	3.69082016812331e-05	210	59	0.206783129197738	0.353834534416692
Kit	Pseudonocardia	Zymo	7.68684050274963e-05	6.07277994704583e-05	210	125	0.207084571002097	0.35391715190823
Temperature	Desulfotomaculum	Room Temp	0.00210705420263014	0.00166851667316842	210	209	0.208142695877903	0.355291195161548
Temperature	Caproiciproducens	Room Temp	8.0024391962539e-05	6.34702966043365e-05	210	206	0.208866174373579	0.356091355822272
Temperature	Streptomyces	Room Temp	-0.000755674415685875	0.000599765802692069	210	209	0.209178226234624	0.35618898937394
Kit	Kandleria	Zymo	0.000123770228771067	9.83862144127698e-05	210	84	0.209879436115617	0.356948238065246
Kit	Thermaerobacter	Zymo	6.3593132769237e-05	5.06173529891681e-05	210	39	0.210476729782761	0.357529123008869
Temperature	Clostridiales..environmental.samples	Hot	0.0292303550649653	0.0233090959877293	210	209	0.211316331521036	0.358085129050191
Kit	unclassified.Myoviridae	Zymo	-0.000126698502216434	0.000101031612750147	210	120	0.211310535207902	0.358085129050191
Temperature	Weissella	Hot	-0.000116681817830149	9.31704092914652e-05	210	40	0.211927620822534	0.358686215387292
Temperature	Cellulomonas	Hot	-8.84933938650167e-05	7.07580805976772e-05	210	115	0.21254660867177	0.359298862059412
Temperature	Caulobacter	Hot	-6.00840583865099e-05	4.8267357471506e-05	210	68	0.214677590342336	0.36246288804177
Kit	Ralstonia	Zymo	5.00430273258748e-05	4.02625844121302e-05	210	60	0.215375927516343	0.363203313230214
Kit	Cellulophaga	Zymo	-2.33848907821458e-05	1.88329359156354e-05	210	22	0.215822924033937	0.363518611806559
Temperature	Brevundimonas	Room Temp	-6.00998481383562e-05	4.84950785098453e-05	210	73	0.216709601641191	0.364370646490574
Temperature	unclassified.Actinobacteria..class...miscellaneous.	Hot	-0.000155195072038378	0.000125266647402135	210	207	0.216850055708268	0.364370646490574
Temperature	unclassified.Porphyromonadaceae	Room Temp	0.000549428481496624	0.00044398616887455	210	209	0.217378135588397	0.364819488058318
Temperature	Propionibacterium	Room Temp	-0.000217160194376918	0.000175617209082982	210	178	0.217724823795836	0.364963193844818
Temperature	Bariatricus	Room Temp	-0.000121885581380175	9.96161066345541e-05	210	209	0.222582383682249	0.372658889087166
Temperature	Ralstonia	Room Temp	5.85176617476995e-05	4.79220608212322e-05	210	60	0.223507300338912	0.373759815638515
Kit	Sarcina	Zymo	0.000724797040486775	0.000594608285429151	210	209	0.224321218148408	0.374672715617054
Temperature	Erwinia	Hot	6.18401415837767e-05	5.0893402650577e-05	210	72	0.225785483113575	0.376668383523602
Temperature	Penicillium	Room Temp	4.51760661409218e-05	3.72517842481369e-05	210	26	0.226688301227076	0.37772377248564
Temperature	Xanthomonas	Room Temp	-8.17681281822692e-05	6.80430601775111e-05	210	115	0.230917957210108	0.384313457356822
Temperature	unclassified.Comamonadaceae	Hot	-6.17449901797796e-05	5.14489725305065e-05	210	101	0.231533591003459	0.384879857577689
Temperature	unclassified.Chitinophagaceae	Room Temp	5.00910521647465e-05	4.17995674320748e-05	210	70	0.232215414707154	0.385554809691925
Temperature	unclassified.Proteobacteria	Hot	6.86798048269968e-05	5.74143541843306e-05	210	180	0.23305112930362	0.386483367457248
Temperature	Hyaloscypha	Room Temp	-4.67280024012675e-05	3.9103229142388e-05	210	31	0.233527227876021	0.386814057548195
Kit	Gramella	Zymo	-3.33774823694222e-05	2.79692915788153e-05	210	24	0.234162901876876	0.38740797257263
Temperature	Rhizophagus	Hot	0.000137810306940508	0.000115583885495899	210	209	0.234579060088939	0.387637737593779
Kit	Collinsella	Zymo	0.0988957310495734	0.0832728782024801	210	209	0.236416903968254	0.390213496750435
Kit	Niastella	Zymo	3.34480828704744e-05	2.82586874636197e-05	210	28	0.237982311074516	0.39233404585162
Kit	Acetobacter	Zymo	5.68149625957821e-05	4.80619874409183e-05	210	27	0.238583586860412	0.392399828742184
Kit	Oehlia	Zymo	-5.68832133611261e-05	4.80934989446858e-05	210	39	0.238328552299978	0.392399828742184
Kit	unclassified.Proteobacteria	Zymo	-5.68128957358024e-05	4.8237706020989e-05	210	180	0.240309377214024	0.394773806516106
Temperature	Actinomadura	Room Temp	-0.000128770301962859	0.000109594279419318	210	113	0.241423799080243	0.396139050603497
Temperature	Mycolicibacterium	Room Temp	6.8526562648284e-05	5.848014427964e-05	210	171	0.242695809478748	0.397759368876072
Kit	Bilophila	Zymo	0.0104999003751372	0.00898996173514011	210	170	0.244235160241325	0.399469146321745
Temperature	Fusarium	Room Temp	0.00019256166806011	0.000164896767282702	210	209	0.244310529402784	0.399469146321745
Temperature	Dialister	Room Temp	0.0601426842187495	0.0516323756649243	210	209	0.245498391776361	0.400942466943169
Kit	unclassified.Prevotellaceae	Zymo	-0.00275957610853168	0.00237116790612166	210	209	0.245910799894084	0.401147372522672
Kit	Pseudoramibacter	Zymo	-4.01166398681688e-05	3.45747703056656e-05	210	30	0.247336364008738	0.40300260709116
Kit	Lactobacillus	Zymo	-0.00458507056758002	0.00396176021381346	210	209	0.24853819827211	0.403705539725568
Temperature	Pseudoxanthomonas	Hot	-3.16810469310324e-05	2.73797835914478e-05	210	35	0.248634098500511	0.403705539725568
Temperature	Rhodospirillum	Hot	0.000633107003137859	0.000546981243022304	210	22	0.248487337036614	0.403705539725568
Kit	Campylobacter	Zymo	0.000116958258025494	0.000101244412110477	210	209	0.249404894109123	0.404487287661896
Temperature	unclassified.Clostridia	Hot	0.00762434311178936	0.00660973438262723	210	209	0.250101888449669	0.405147670976405
Temperature	Dielma	Room Temp	0.000395317317389178	0.00034354902455289	210	209	0.251255918252698	0.406546034394991
Temperature	Nocardia	Room Temp	-7.3489725571615e-05	6.40431477408749e-05	210	143	0.252565298132171	0.408071647982784
Temperature	Proteiniphilum	Room Temp	6.6848200627599e-05	5.82821171870509e-05	210	104	0.252782580223957	0.408071647982784
Temperature	Kineothrix	Hot	-8.17194384063208e-05	7.14104902268053e-05	210	209	0.253862126362935	0.409341698564456
Temperature	Harryflintia	Hot	0.000327051934156878	0.000286168502935035	210	209	0.25448170386635	0.409407636714726
Kit	Bacilliculturomica	Zymo	5.00637575612331e-05	4.38061405479961e-05	210	57	0.254488724109512	0.409407636714726
Temperature	Tympanopsis	Room Temp	-0.000111946163985439	9.8441204775969e-05	210	209	0.256840960477485	0.412716853732786
Temperature	Oehlia	Room Temp	-6.49795152449876e-05	5.72427134319458e-05	210	39	0.257688415954331	0.413603221015103
Temperature	unclassified.Verrucomicrobia	Hot	-0.000330587557499278	0.000291556186525251	210	188	0.2582259306247	0.413871658216216
Kit	unclassified.Methanomassiliicoccales	Zymo	4.00278733166073e-05	3.53184203845934e-05	210	32	0.258447752233731	0.413871658216216
Temperature	unclassified.Acidobacteria	Hot	0.000110458143756178	9.82283199613246e-05	210	205	0.262167540540662	0.419348079720647
Temperature	Paludibacter	Hot	3.5100287262831e-05	3.13374259723733e-05	210	42	0.264045213001005	0.421868808886177
Temperature	Coprobacter	Room Temp	0.000610891841539666	0.000545931321636259	210	166	0.264506831915617	0.422123916687251
Temperature	Mageeibacillus	Room Temp	9.20295650561808e-05	8.23503018496789e-05	210	209	0.265125522802135	0.422628826542058
Temperature	Haemophilus	Hot	0.00412988653689378	0.00374137112907308	210	188	0.271007718916824	0.431513429437039
Kit	Barnesiella	Zymo	0.0190803465086822	0.0173636197354768	210	189	0.27316627082236	0.43396187114734
Temperature	Sphingomonas	Room Temp	5.014739279447e-05	4.56287806500695e-05	210	181	0.273096349182143	0.43396187114734
Temperature	Geobacter	Room Temp	-7.6983730171999e-05	7.0509938455612e-05	210	150	0.276248379863652	0.43836008518659
Temperature	Intestinibaculum	Room Temp	3.51602333851794e-05	3.22372581410815e-05	210	28	0.276750017681402	0.438481454863811
Temperature	unclassified.Gallionellaceae	Hot	-2.17586789832877e-05	1.99582374042401e-05	210	22	0.27695216355132	0.438481454863811
Temperature	Geobacter	Hot	-7.67913073189215e-05	7.0509938455612e-05	210	150	0.277446938394223	0.43876789578634
Temperature	Stomatobaculum	Hot	6.52103477319571e-05	6.00449753705909e-05	210	205	0.278795019230346	0.440401623597767
Temperature	Fibrobacter	Hot	-6.98027976148482e-05	6.44080289682036e-05	210	159	0.279796164100086	0.441484240871241
Temperature	Clostridiales..environmental.samples	Room Temp	0.0252083763201171	0.0233090959877293	210	209	0.280804686532856	0.442576044839834
Temperature	Chaetosphaerella	Room Temp	-6.18223480460754e-05	5.74664749434258e-05	210	185	0.283333131549211	0.44555077290103
Kit	unclassified.Gemmatimonadetes	Zymo	5.00723647692158e-05	4.65749290200587e-05	210	182	0.283648203062887	0.44555077290103
Temperature	Brevibacillus	Hot	-5.84267684143229e-05	5.42886718318554e-05	210	128	0.28314334261601	0.44555077290103
Temperature	unclassified.Rhodospirillaceae	Hot	8.8568917260419e-05	8.25213390721585e-05	210	187	0.284456187704427	0.446318462862839
Temperature	unclassified.Selenomonadales	Room Temp	0.000238539376150009	0.000222574333066278	210	87	0.285152938955963	0.446409640157263
Kit	Yersinia	Zymo	4.35462708728482e-05	4.06102220073054e-05	210	67	0.284897908483859	0.446409640157263
Temperature	unclassified.Rhodospirillales..miscellaneous.	Hot	3.84174591488258e-05	3.59276729896326e-05	210	54	0.286242977375301	0.447139039265708
Kit	Zymomonas	Zymo	-4.34247686372076e-05	4.06117806781764e-05	210	26	0.286258540874684	0.447139039265708
Kit	Schaalia	Zymo	0.0001737090205208	0.000162884318059167	210	143	0.287522615698151	0.448612295475463
Temperature	Actinoplanes	Hot	4.6788701949211e-05	4.39295467887919e-05	210	59	0.288141133897583	0.449076148482521
Kit	Nonomuraea	Zymo	4.34330407614441e-05	4.08234297371561e-05	210	53	0.2886653276278	0.449392124747956
Temperature	Pseudoclostridium	Room Temp	7.15619192765236e-05	6.73857413360242e-05	210	128	0.289547527499391	0.450264119515182
Temperature	Smittium	Room Temp	7.19519180573635e-05	6.80232093893828e-05	210	201	0.291462272420281	0.452738063159503
Kit	unclassified.Dehalococcoidia	Zymo	6.00844367459877e-05	5.69151003027586e-05	210	127	0.292404930096148	0.453195224251014
Kit	unclassified.Phycisphaerales	Zymo	5.336059379113e-05	5.05180043527534e-05	210	72	0.292139009982668	0.453195224251014
Temperature	Klebsiella	Room Temp	0.00913528648174928	0.00871884052918046	210	209	0.296031167188119	0.458307388404197
Kit	Ruthenibacterium	Zymo	1.01947810527704	0.973803699807173	210	210	0.296371076480695	0.458326067389394
Temperature	Rhodococcus	Hot	-5.50133330795429e-05	5.27730329825903e-05	210	121	0.298479934113071	0.461077290486268
Kit	Sutterella	Zymo	-0.0219790446627869	0.0210997089370884	210	188	0.298838941321021	0.461122339919192
Kit	unclassified.Bacteroidetes	Zymo	-0.000123534603540633	0.000119130018219104	210	209	0.301019631362039	0.463975131911941
Temperature	Lachnoclostridium	Room Temp	-0.0164486181094931	0.0158909851463584	210	209	0.301895283450762	0.464812341700622
Temperature	Eggerthella	Room Temp	-0.0111576308290067	0.0108494294893865	210	209	0.30501937079226	0.469105698974234
Kit	Malassezia	Zymo	9.98779330140792e-06	9.75938525109477e-06	210	22	0.307371955603639	0.472204388938338
Kit	Curtobacterium	Zymo	-4.66886263951266e-05	4.57378456629875e-05	210	72	0.308606998048404	0.473581320825103
Temperature	Echinosphaeria	Room Temp	-0.000100179802605515	9.84014878744628e-05	210	209	0.309892389375395	0.474349270786681
Kit	Pseudoxanthomonas	Zymo	-2.33915858441249e-05	2.30036194008607e-05	210	35	0.310464651480553	0.474349270786681
Temperature	Deinococcus	Hot	6.18212157423501e-05	6.06806508150637e-05	210	97	0.309549269817406	0.474349270786681
Temperature	Ruminiclostridium	Hot	-6.15700633614136e-05	6.05435785922692e-05	210	169	0.310422403896479	0.474349270786681
Temperature	unclassified.Prevotellaceae	Hot	0.00286007808628857	0.00282225431560428	210	209	0.312111230607204	0.476344432738942
Temperature	Herbaspirillum	Hot	-3.00373896396386e-05	2.97367075040762e-05	210	37	0.313680930258701	0.477909534767502
Temperature	Herbaspirillum	Room Temp	-3.00287099177391e-05	2.97367075040762e-05	210	37	0.313820424117716	0.477909534767502
Kit	Desulfovibrio	Zymo	0.00238737182850274	0.00236779746133006	210	209	0.314563152260517	0.478519354581287
Kit	Dorea	Zymo	-0.0429467868806763	0.0427057524321052	210	209	0.315820430269469	0.479482409000181
Temperature	Dielma	Hot	0.00034544384129505	0.00034354902455289	210	209	0.315882187903553	0.479482409000181
Temperature	Gramella	Hot	3.33929654940408e-05	3.32901156678593e-05	210	24	0.317048178782525	0.48073031880474
Temperature	Gramella	Room Temp	3.33658275653236e-05	3.32901156678593e-05	210	24	0.317440630825808	0.480803902377552
Temperature	Oribacterium	Room Temp	-0.000133544650365771	0.000133455804857084	210	209	0.31821597429447	0.481456636432542
Temperature	Listeria	Room Temp	6.67540559243703e-05	6.68931367227733e-05	210	158	0.319541906970734	0.482760610158432
Temperature	Aeromonas	Room Temp	6.17491834804952e-05	6.19455124624296e-05	210	173	0.320069560640682	0.482760610158432
Kit	unclassified.Rhodospirillales..miscellaneous.	Zymo	3.00868570675214e-05	3.01852829717121e-05	210	54	0.320113795147973	0.482760610158432
Kit	Monosporascus	Zymo	-0.000123983135003831	0.00012469525928785	210	208	0.321301847199753	0.484030153432386
Kit	Caulobacter	Zymo	4.01265913134861e-05	4.05526916256062e-05	210	68	0.323635924349653	0.486497873377221
Temperature	Sporobacter	Room Temp	8.02046896550634e-05	8.10249754118454e-05	210	188	0.32344891173455	0.486497873377221
Temperature	Chryseobacterium	Room Temp	0.000163615133451553	0.000165733479634701	210	208	0.324746557579546	0.487119836369319
Temperature	Piromyces	Room Temp	7.03183393657025e-05	7.12042074736816e-05	210	196	0.324580163726955	0.487119836369319
Kit	unclassified.Gammaproteobacteria..miscellaneous.	Zymo	-7.34049783223653e-05	7.44312269410185e-05	210	209	0.325238735455117	0.48733521132503
Kit	Brevundimonas	Zymo	4.00845943215881e-05	4.07440155664267e-05	210	73	0.326412957082391	0.488571000001266
Temperature	Paraburkholderia	Hot	6.0323876700767e-05	6.16077453046771e-05	210	187	0.328701550551817	0.491470339755551
Temperature	Achromobacter	Hot	6.18348756471911e-05	6.3289223657836e-05	210	131	0.329757189632382	0.492521956309903
Temperature	Firmicutes..environmental.samples	Room Temp	-0.0636989532237602	0.0653610086168005	210	209	0.330968198054941	0.493803138613455
Temperature	Talaromyces	Room Temp	2.8369075582282e-05	2.91689616538695e-05	210	41	0.331955995872337	0.494748914956852
Temperature	Mitsuokella	Hot	-0.0317387568084075	0.0327720684055593	210	122	0.333997308697932	0.49726116886018
Kit	unclassified.Bacteroidales..miscellaneous.	Zymo	-0.00295037431996522	0.00305808102653886	210	209	0.335838018575648	0.498066212816408
Temperature	Emergencia	Hot	-0.00155740523608523	0.00161587268412646	210	136	0.336319388339549	0.498066212816408
Kit	Rhizopus	Zymo	-0.000157449551371812	0.000163140013724386	210	209	0.335668390126235	0.498066212816408
Kit	Janthinobacterium	Zymo	-2.67536035653339e-05	2.77496367795689e-05	210	62	0.336174535378074	0.498066212816408
Kit	Penicillium	Zymo	-3.0178192101251e-05	3.12977589463047e-05	210	26	0.336113490050535	0.498066212816408
Kit	Bordetella	Zymo	4.33853412131974e-05	4.50730349231764e-05	210	83	0.336950160852983	0.498472301452349
Temperature	Peptostreptococcus	Room Temp	5.50800335437134e-05	5.7276255080192e-05	210	49	0.337401478613842	0.498612333088955
Kit	unclassified.Actinobacteria	Zymo	6.02443864484596e-05	6.28717194471874e-05	210	72	0.33913075226978	0.500638639570383
Kit	unclassified.Coriobacteriaceae	Zymo	0.00919154982679762	0.00963962705649569	210	206	0.341496607666193	0.503113431778896
Temperature	Klebsiella	Hot	0.00830683160062926	0.00871884052918046	210	209	0.341886809864056	0.503113431778896
Temperature	Aerococcus	Room Temp	-3.01410879613459e-05	3.1621465727523e-05	210	37	0.341664724281722	0.503113431778896
Temperature	unclassified.Selenomonadaceae	Hot	0.000216598265214483	0.000231242232357193	210	87	0.350073838151887	0.514619585422017
Kit	Coprobacter	Zymo	0.000428323304693316	0.000458674054160606	210	166	0.351535082135348	0.516224837001278
Temperature	Aminipila	Hot	-3.64691977171494e-05	3.92432714620303e-05	210	196	0.353865319012447	0.518557354276101
Temperature	unclassified.Cyanobacteria	Hot	-4.16984473867147e-05	4.48575174459528e-05	210	91	0.353728584405549	0.518557354276101
Temperature	Scortechinia	Room Temp	-0.000130351413232694	0.000140506808324233	210	209	0.354686454131441	0.51867328752694
Temperature	Massilia	Room Temp	5.34114309844477e-05	5.75507199503624e-05	210	135	0.354503942657341	0.51867328752694
Temperature	Acidaminococcus	Room Temp	0.000378832854535971	0.00040914454437756	210	209	0.355623311569072	0.519499884611874
Temperature	Arthrobotrys	Room Temp	-3.66532960633988e-05	3.96219959791543e-05	210	33	0.356058969921007	0.519593361116459
Temperature	Succiniclasticum	Hot	7.02705783182647e-05	7.61068787015222e-05	210	181	0.356972867787679	0.520383805179536
Temperature	Succiniclasticum	Room Temp	7.00562643211519e-05	7.61068787015222e-05	210	181	0.35843815161158	0.521975558284364
Kit	unclassified.Lentisphaerae	Zymo	-0.000547821909590641	0.000596052833158447	210	79	0.359176222714876	0.522506097144014
Kit	Enterobacter	Zymo	0.000524098196965983	0.000570858456358116	210	209	0.359695547332939	0.522717645708367
Temperature	Coprococcus	Room Temp	-0.11509936357795	0.12563540780609	210	209	0.360714653566634	0.52365429458583
Temperature	Prevotella	Hot	0.463275862815725	0.507466487141382	210	209	0.36240095460562	0.525129597849768
Temperature	unclassified.Betaproteobacteria..miscellaneous.	Hot	8.37973516868029e-05	9.18061171885361e-05	210	204	0.362482161605884	0.525129597849768
Kit	Tannerella	Zymo	0.00158267443380657	0.00173608810133475	210	164	0.363076365227273	0.525445919863072
Temperature	Neisseria	Room Temp	4.50890898397552e-05	4.99705912140575e-05	210	147	0.367992778884079	0.532010242895494
Temperature	Golovinomyces	Hot	9.05368731401004e-05	0.000100460124089925	210	115	0.368570757908076	0.532295371441622
Temperature	Golovinomyces	Room Temp	9.03195184776774e-05	0.000100460124089925	210	115	0.369719148555951	0.533402858288152
Temperature	unclassified.Acidobacteriaceae	Hot	5.18255068276286e-05	5.78610445283718e-05	210	178	0.371511962167923	0.535436827949233
Kit	Muribaculum	Zymo	-5.00878658983687e-05	5.59838136217242e-05	210	100	0.37204741287418	0.535656316372918
Kit	Paludibacter	Zymo	-2.33737774749073e-05	2.63287040842899e-05	210	42	0.3757482274403	0.540428006133271
Kit	Paracoccus	Zymo	4.00380433264489e-05	4.52490377439295e-05	210	86	0.377322995894869	0.541624575505518
Kit	Mycolicibacterium	Zymo	4.34719249826461e-05	4.91331488075186e-05	210	171	0.377355033292113	0.541624575505518
Temperature	unclassified.Neisseriaceae	Hot	0.000170337838487645	0.000193913102390709	210	138	0.38078402072841	0.545985703567505
Temperature	Ralstonia	Hot	4.19172238872018e-05	4.79220608212322e-05	210	60	0.382804588603048	0.547759278267207
Kit	Monilinia	Zymo	-4.01778193391858e-05	4.59034300700896e-05	210	69	0.382493806536393	0.547759278267207
Kit	Byssochlamys	Zymo	-8.38502292438551e-05	9.60919708601002e-05	210	36	0.383941330643712	0.548824110674754
Temperature	unclassified.Veillonellaceae	Hot	-0.00200472151214687	0.00230201362566998	210	97	0.384892963108405	0.549061594311786
Temperature	Raffaelea	Room Temp	3.50548229264039e-05	4.02510677968264e-05	210	52	0.384866516862778	0.549061594311786
Temperature	unclassified.Lentisphaeria	Room Temp	0.0100184845091917	0.0115183128888595	210	90	0.385475085854007	0.549331467914273
Kit	Corynebacterium	Zymo	7.02877035226435e-05	8.09261477967518e-05	210	208	0.386154924704001	0.549739902990014
Temperature	unclassified.Verrucomicrobia	Room Temp	0.000252903388558286	0.000291556186525251	210	188	0.386764058570633	0.550046952066882
Temperature	Desulfitobacterium	Room Temp	3.50493263243979e-05	4.04884600173815e-05	210	196	0.387728467837825	0.550858128086665
Temperature	Leeuwenhoekiella	Room Temp	2.50453455406133e-05	2.89639941754991e-05	210	42	0.388251766680892	0.551041593725773
Temperature	Acidovorax	Room Temp	5.83756910842648e-05	6.79258534332516e-05	210	119	0.391162700083403	0.553487302344735
Temperature	Jiangella	Room Temp	-2.67966257132628e-05	3.11717904058175e-05	210	25	0.39103049247151	0.553487302344735
Kit	unclassified.Verrucomicrobia.subdivision.3	Zymo	2.00632074257725e-05	2.33119097843535e-05	210	40	0.390481503617441	0.553487302344735
Temperature	Jiangella	Hot	-2.676062947073e-05	3.11717904058175e-05	210	25	0.391665996549557	0.553639093201497
Temperature	Akkermansia	Hot	-0.0320486528569748	0.0374405801200359	210	209	0.393044870307576	0.553907992631039
Kit	Magnetospirillum	Zymo	-3.99914876921112e-05	4.6688314924676e-05	210	46	0.392727109635072	0.553907992631039
Temperature	Bosea	Hot	-2.16892173449295e-05	2.5317221693545e-05	210	45	0.392652623322425	0.553907992631039
Kit	unclassified.Clostridiales.Family.XIII..Incertae.Sedis	Zymo	0.000281086201521825	0.000330598127475877	210	158	0.396226438578849	0.557829366700132
Temperature	Salmonella	Hot	0.000166093858670174	0.000195646510196036	210	209	0.396940237370396	0.558272084349913
Kit	Bacillus	Zymo	-0.000328122144747247	0.000388400959721799	210	209	0.399245858366018	0.560950462307229
Temperature	unclassified.Clostridia	Room Temp	0.00557673356038137	0.00660973438262723	210	209	0.399851881416276	0.561237881746941
Kit	Victivallis	Zymo	-0.00111258146887019	0.001329140810927	210	62	0.403568545074801	0.565886485470985
Temperature	Faecalibacterium	Hot	-0.352195510894076	0.421242371121356	210	209	0.404118601504053	0.566089984872411
Kit	Aspergillus	Zymo	-9.70722813145254e-05	0.000116806747784732	210	209	0.406951324709396	0.568917951943736
Kit	Youngiibacter	Zymo	-5.33227884020219e-05	6.41266521275439e-05	210	75	0.406684968034613	0.568917951943736
Kit	Rhodococcus	Zymo	3.67384098902449e-05	4.43382162355647e-05	210	121	0.408336557961245	0.570284223806015
Kit	unclassified.Bryobacterales	Zymo	4.01517506408645e-05	4.87312570794059e-05	210	176	0.410968675413906	0.573387433361917
Temperature	Cellulophaga	Hot	1.84036840232643e-05	2.24156773234741e-05	210	22	0.412628189836008	0.575128822921973
Kit	Solobacterium	Zymo	-4.34203255224675e-05	5.30445650831953e-05	210	141	0.414024765814078	0.576500620127571
Temperature	Neurospora	Hot	8.08380855226952e-05	9.93017414478565e-05	210	207	0.416590544044013	0.578920060212257
Kit	Catonella	Zymo	-6.33329347189823e-05	7.77720370409509e-05	210	195	0.416433085706065	0.578920060212257
Temperature	Actinomadura	Hot	8.84809343289881e-05	0.000109594279419318	210	113	0.420438610702373	0.583687366198528
Temperature	Haemophilus	Room Temp	-0.00301487531871602	0.00374137112907308	210	188	0.421317696034863	0.584151021585111
